Date,Open,High,Low,Close,Volume
20240214  06:50:00,496.04,496.3,496.04,496.15,23
20240214  06:55:00,496.3,496.53,496.3,496.52,95
20240214  07:00:00,496.49,496.73,496.48,496.66,259
20240214  07:05:00,496.69,496.84,496.69,496.84,687
20240214  07:10:00,496.79,496.8,496.63,496.63,115
20240214  07:15:00,496.63,496.64,496.52,496.57,131
20240214  07:20:00,496.58,496.68,496.58,496.68,132
20240214  07:25:00,496.68,496.73,496.52,496.55,138
20240214  07:30:00,496.53,496.65,496.53,496.6,177
20240214  07:35:00,496.59,496.6,496.36,496.36,326
20240214  07:40:00,496.34,496.56,496.31,496.5,155
20240214  07:45:00,496.55,496.63,496.54,496.58,394
20240214  07:50:00,496.58,496.58,496.5,496.5,24
20240214  07:55:00,496.49,496.5,496.39,496.44,98
20240214  08:00:00,496.55,496.9,494.37,494.46,883
20240214  08:05:00,496.85,497.01,496.82,496.96,519
20240214  08:10:00,496.96,497.13,496.96,496.96,302
20240214  08:15:00,496.95,496.95,496.64,496.64,547
20240214  08:20:00,496.64,496.7,496.51,496.57,165
20240214  08:25:00,496.57,496.57,496.28,496.36,514
20240214  08:30:00,496.37,496.62,496.35,496.42,379
20240214  08:35:00,496.44,496.74,496.33,496.74,398
20240214  08:40:00,496.75,496.84,496.62,496.83,223
20240214  08:45:00,496.87,496.9,496.57,496.61,367
20240214  08:50:00,496.56,496.58,496.22,496.24,240
20240214  08:55:00,496.24,496.55,496.21,496.4,439
20240214  09:00:00,496.42,496.5,496.19,496.31,343
20240214  09:05:00,496.26,496.47,496.25,496.36,103
20240214  09:10:00,496.45,496.53,496.32,496.53,149
20240214  09:15:00,496.46,496.46,496.27,496.29,359
20240214  09:20:00,496.3,496.45,496.23,496.45,396
20240214  09:25:00,496.45,496.83,496.45,496.74,1065
20240214  09:30:00,496.79,497.3,496.53,496.66,19776
20240214  09:35:00,496.68,496.78,495.89,495.92,13982
20240214  09:40:00,495.93,496.79,495.78,496.67,9770
20240214  09:45:00,496.67,497.0,496.45,496.58,6731
20240214  09:50:00,496.58,496.79,496.21,496.63,7604
20240214  09:55:00,496.63,496.88,496.53,496.88,6031
20240214  10:00:00,496.9,497.14,496.61,496.78,7221
20240214  10:05:00,496.76,497.05,496.57,496.77,5988
20240214  10:10:00,496.79,497.01,496.68,496.78,5163
20240214  10:15:00,496.78,497.42,496.68,497.38,6667
20240214  10:20:00,497.37,497.89,497.35,497.83,9834
20240214  10:25:00,497.83,497.99,497.54,497.71,7870
20240214  10:30:00,497.72,497.91,497.52,497.65,5566
20240214  10:35:00,497.65,497.68,497.23,497.32,5356
20240214  10:40:00,497.33,497.35,496.76,496.91,7392
20240214  10:45:00,496.9,497.11,496.77,497.02,4854
20240214  10:50:00,497.03,497.13,496.29,496.4,6760
20240214  10:55:00,496.4,496.5,495.94,495.96,5109
20240214  11:00:00,495.95,495.95,495.15,495.4,13403
20240214  11:05:00,495.42,495.93,495.38,495.65,6477
20240214  11:10:00,495.65,496.08,495.58,495.6,5451
20240214  11:15:00,495.61,495.82,495.36,495.69,6104
20240214  11:20:00,495.71,496.28,495.44,496.28,6277
20240214  11:25:00,496.28,496.33,496.01,496.23,4597
20240214  11:30:00,496.24,496.33,496.11,496.13,3773
20240214  11:35:00,496.14,496.28,496.11,496.23,2776
20240214  11:40:00,496.22,496.33,495.41,495.57,6372
20240214  11:45:00,495.62,495.9,495.5,495.81,4744
20240214  11:50:00,495.81,496.06,495.65,495.88,6126
20240214  11:55:00,495.88,495.89,495.32,495.34,5271
20240214  12:00:00,495.35,495.39,494.68,494.79,8338
20240214  12:05:00,494.77,495.13,494.4,495.02,9372
20240214  12:10:00,495.03,495.45,495.03,495.34,3459
20240214  12:15:00,495.33,495.63,495.25,495.49,3184
20240214  12:20:00,495.48,495.71,495.32,495.62,3158
20240214  12:25:00,495.62,496.04,495.58,496.0,3674
20240214  12:30:00,496.03,496.2,495.96,496.18,3817
20240214  12:35:00,496.18,496.19,495.84,495.95,4257
20240214  12:40:00,495.94,496.23,495.83,496.16,4594
20240214  12:45:00,496.17,496.31,496.06,496.25,1987
20240214  12:50:00,496.24,496.28,496.11,496.18,2586
20240214  12:55:00,496.19,496.33,496.08,496.2,2394
20240214  13:00:00,496.21,496.57,496.02,496.46,4457
20240214  13:05:00,496.46,496.51,496.02,496.04,4516
20240214  13:10:00,496.03,496.05,495.42,495.65,7620
20240214  13:15:00,495.65,495.96,495.55,495.72,2377
20240214  13:20:00,495.72,496.04,495.59,495.71,2173
20240214  13:25:00,495.73,495.95,495.66,495.95,2414
20240214  13:30:00,495.95,496.56,495.87,496.46,3624
20240214  13:35:00,496.46,497.04,496.45,496.96,5435
20240214  13:40:00,496.95,497.14,496.56,496.59,6841
20240214  13:45:00,496.59,496.88,496.59,496.79,3124
20240214  13:50:00,496.8,496.89,496.72,496.79,2207
20240214  13:55:00,496.8,496.83,496.16,496.57,4763
20240214  14:00:00,496.58,496.62,496.03,496.04,4382
20240214  14:05:00,496.05,496.05,495.22,495.42,9751
20240214  14:10:00,495.42,495.96,495.37,495.82,6457
20240214  14:15:00,495.81,496.11,495.76,495.78,4978
20240214  14:20:00,495.77,496.35,495.77,496.3,3736
20240214  14:25:00,496.29,496.79,496.26,496.69,3819
20240214  14:30:00,496.7,496.8,496.43,496.75,4719
20240214  14:35:00,496.75,497.11,496.66,496.86,5906
20240214  14:40:00,496.87,497.0,496.7,496.85,3507
20240214  14:45:00,496.85,496.94,496.6,496.86,3678
20240214  14:50:00,496.86,496.86,496.59,496.71,3530
20240214  14:55:00,496.72,496.95,496.48,496.92,5043
20240214  15:00:00,496.92,497.17,496.61,497.14,9716
20240214  15:05:00,497.14,497.32,496.95,497.28,5239
20240214  15:10:00,497.29,497.43,497.02,497.22,5454
20240214  15:15:00,497.22,497.61,497.19,497.46,6507
20240214  15:20:00,497.46,497.68,497.41,497.68,4802
20240214  15:25:00,497.66,498.21,497.63,497.99,10114
20240214  15:30:00,497.99,498.13,497.47,497.64,10309
20240214  15:35:00,497.63,498.14,497.6,498.09,8468
20240214  15:40:00,498.08,498.22,497.95,498.09,8349
20240214  15:45:00,498.09,498.41,498.01,498.34,10406
20240214  15:50:00,498.32,498.54,498.25,498.31,16629
20240214  15:55:00,498.31,499.07,498.28,498.63,39016
20240214  16:00:00,498.62,499.03,498.38,498.88,16168
20240214  16:05:00,498.83,498.95,498.7,498.83,4467
20240214  16:10:00,498.85,499.02,498.79,498.93,1269
20240214  16:15:00,498.93,499.16,498.82,499.15,1891
20240214  16:20:00,499.15,499.15,499.05,499.12,865
20240214  16:25:00,499.12,499.23,499.1,499.17,277
20240214  16:30:00,499.17,499.33,499.17,499.21,1259
20240214  16:35:00,499.2,499.22,499.14,499.14,549
20240214  16:40:00,499.15,499.15,499.0,499.02,579
20240214  16:45:00,499.04,499.04,498.97,499.03,284
20240214  16:50:00,498.98,498.99,498.93,498.98,210
20240214  16:55:00,498.97,498.97,498.81,498.84,291
20240214  17:00:00,498.84,498.9,498.8,498.8,162
20240214  17:05:00,498.85,498.87,498.75,498.8,102
20240214  17:10:00,498.85,498.86,498.85,498.85,19
20240214  17:15:00,498.86,498.91,498.86,498.9,69
20240214  17:20:00,498.91,498.93,498.9,498.9,42
20240214  17:25:00,498.93,498.95,498.87,498.93,83
20240214  17:30:00,498.92,498.95,498.92,498.95,28
20240214  17:35:00,498.95,498.99,498.95,498.98,110
20240214  17:40:00,498.96,498.96,498.93,498.93,35
20240214  17:45:00,498.95,498.95,498.91,498.91,27
20240214  17:50:00,498.94,498.95,498.94,498.94,50
20240214  17:55:00,498.95,498.96,498.92,498.93,39
20240214  18:00:00,498.91,498.93,498.79,498.82,258
20240214  18:05:00,498.86,498.94,498.86,498.94,24
20240214  18:10:00,498.95,498.97,498.91,498.96,35
20240214  18:15:00,498.98,498.98,498.98,498.98,5
20240214  18:20:00,498.96,498.97,498.96,498.97,6
20240214  18:25:00,498.91,498.95,498.91,498.94,5
20240214  18:30:00,498.95,498.95,498.88,498.88,100
20240214  18:35:00,498.94,498.96,498.93,498.96,2
20240214  18:40:00,498.91,498.93,498.91,498.93,12
20240214  18:45:00,498.92,498.92,498.89,498.91,66
20240214  18:50:00,498.92,498.98,498.92,498.93,31
20240214  18:55:00,498.93,498.96,498.92,498.94,24
20240214  19:00:00,498.94,498.94,498.82,498.85,59
20240214  19:05:00,498.85,498.85,498.78,498.82,21
20240214  19:10:00,498.8,498.8,498.75,498.75,59
20240214  19:15:00,498.74,498.74,498.74,498.74,1
20240214  19:20:00,498.74,498.74,498.7,498.72,69
20240214  19:25:00,498.69,498.72,498.69,498.7,43
20240214  19:30:00,498.68,498.77,498.66,498.77,20
20240214  19:35:00,498.73,498.79,498.73,498.75,8
20240214  19:40:00,498.78,498.78,498.7,498.7,30
20240214  19:45:00,498.7,498.75,498.7,498.7,200
20240214  19:50:00,498.66,498.71,498.65,498.65,38
20240214  19:55:00,498.66,498.66,498.6,498.65,186
20240213  04:00:00,499.54,499.72,499.46,499.64,33
20240213  04:05:00,499.55,499.69,499.52,499.52,29
20240213  04:10:00,499.54,499.54,499.52,499.52,3
20240213  04:15:00,499.39,499.59,499.39,499.59,4
20240213  04:20:00,499.59,499.59,499.58,499.58,2
20240213  04:25:00,499.7,499.8,499.63,499.63,30
20240213  04:30:00,499.44,499.44,499.44,499.44,1
20240213  04:35:00,499.46,499.46,499.35,499.35,12
20240213  04:40:00,499.37,499.49,499.32,499.44,19
20240213  04:45:00,499.41,499.41,499.28,499.29,27
20240213  04:50:00,499.35,499.4,499.35,499.37,13
20240213  04:55:00,499.47,499.47,499.46,499.46,3
20240213  05:00:00,499.42,499.5,499.42,499.48,6
20240213  05:05:00,499.43,499.43,499.3,499.4,28
20240213  05:10:00,499.49,499.49,499.43,499.43,3
20240213  05:15:00,499.35,499.35,499.25,499.33,33
20240213  05:20:00,499.29,499.34,499.19,499.22,41
20240213  05:25:00,499.18,499.27,499.06,499.27,33
20240213  05:30:00,499.27,499.42,499.27,499.4,8
20240213  05:35:00,499.46,499.46,499.46,499.46,1
20240213  05:40:00,499.27,499.33,499.27,499.33,6
20240213  05:45:00,499.13,499.13,499.08,499.08,13
20240213  05:50:00,499.03,499.09,498.95,499.09,5
20240213  05:55:00,499.0,499.17,499.0,499.17,11
20240213  06:00:00,499.2,499.3,499.2,499.3,7
20240213  06:05:00,499.27,499.33,499.26,499.33,14
20240213  06:10:00,499.18,499.22,499.17,499.22,4
20240213  06:15:00,499.33,499.42,499.33,499.42,12
20240213  06:20:00,499.43,499.45,499.23,499.24,1006
20240213  06:25:00,499.29,499.31,499.27,499.28,15
20240213  06:30:00,499.3,499.3,499.18,499.18,148
20240213  06:35:00,499.18,499.23,499.18,499.23,8
20240213  06:40:00,499.22,499.26,499.16,499.26,50
20240213  06:45:00,499.18,499.2,499.12,499.2,22
20240213  06:50:00,499.11,499.15,499.11,499.15,3
20240213  06:55:00,499.11,499.11,499.02,499.02,66
20240213  07:00:00,499.06,499.14,498.71,498.72,108
20240213  07:05:00,498.85,498.93,498.8,498.84,110
20240213  07:10:00,498.84,499.0,498.84,498.93,194
20240213  07:15:00,498.95,499.04,498.95,499.01,29
20240213  07:20:00,499.07,499.07,499.0,499.03,106
20240213  07:25:00,499.03,499.04,498.89,498.98,75
20240213  07:30:00,498.89,499.09,498.85,499.06,42
20240213  07:35:00,499.04,499.09,498.97,499.02,233
20240213  07:40:00,499.07,499.09,498.96,499.09,63
20240213  07:45:00,499.05,499.12,498.94,498.94,100
20240213  07:50:00,498.95,499.07,498.95,499.07,42
20240213  07:55:00,499.1,499.28,499.08,499.14,259
20240213  08:00:00,499.13,500.93,498.71,499.09,358
20240213  08:05:00,499.83,500.27,499.08,499.3,545
20240213  08:10:00,499.29,499.41,499.29,499.39,161
20240213  08:15:00,499.41,499.41,499.22,499.28,414
20240213  08:20:00,499.29,499.5,499.29,499.47,110
20240213  08:25:00,499.5,499.52,499.27,499.28,346
20240213  08:30:00,499.5,499.62,495.17,495.88,8821
20240213  08:35:00,495.8,495.92,495.3,495.7,4139
20240213  08:40:00,495.69,496.1,495.05,495.46,5478
20240213  08:45:00,495.38,495.53,494.87,494.93,1973
20240213  08:50:00,494.98,495.16,494.59,494.7,2038
20240213  08:55:00,494.68,494.96,494.67,494.78,1244
20240213  09:00:00,494.86,494.86,494.25,494.37,1648
20240213  09:05:00,494.35,494.35,493.88,494.01,2026
20240213  09:10:00,494.0,494.19,493.8,494.18,1345
20240213  09:15:00,494.16,494.76,494.16,494.72,905
20240213  09:20:00,494.71,494.74,494.18,494.24,892
20240213  09:25:00,494.28,494.76,494.28,494.51,1314
20240213  09:30:00,494.51,494.9,493.95,494.87,29085
20240213  09:35:00,494.87,495.19,494.53,494.58,18068
20240213  09:40:00,494.58,494.71,494.17,494.28,13904
20240213  09:45:00,494.27,494.54,494.03,494.12,9685
20240213  09:50:00,494.12,494.32,493.62,494.24,14243
20240213  09:55:00,494.24,494.27,493.69,493.83,11702
20240213  10:00:00,493.83,493.92,493.47,493.56,8610
20240213  10:05:00,493.56,493.79,493.43,493.5,10524
20240213  10:10:00,493.5,493.85,493.44,493.57,8879
20240213  10:15:00,493.58,493.83,493.22,493.81,12555
20240213  10:20:00,493.81,494.36,493.77,494.22,11831
20240213  10:25:00,494.21,494.89,494.2,494.89,13187
20240213  10:30:00,494.9,495.08,494.59,494.87,14707
20240213  10:35:00,494.86,495.18,494.69,495.15,9053
20240213  10:40:00,495.16,495.26,494.81,495.13,9069
20240213  10:45:00,495.13,495.24,494.91,495.05,7741
20240213  10:50:00,495.06,495.32,494.79,495.2,7929
20240213  10:55:00,495.19,495.21,494.51,494.56,6658
20240213  11:00:00,494.57,495.2,494.56,495.13,5420
20240213  11:05:00,495.13,495.53,495.08,495.43,8098
20240213  11:10:00,495.42,495.51,495.24,495.31,4673
20240213  11:15:00,495.32,495.45,495.03,495.18,6603
20240213  11:20:00,495.18,495.74,495.18,495.53,6292
20240213  11:25:00,495.52,495.73,495.45,495.57,5093
20240213  11:30:00,495.57,495.71,495.22,495.53,6433
20240213  11:35:00,495.52,495.8,495.39,495.76,4159
20240213  11:40:00,495.77,495.85,495.52,495.73,4411
20240213  11:45:00,495.72,495.83,495.61,495.69,2970
20240213  11:50:00,495.69,495.72,495.16,495.19,5477
20240213  11:55:00,495.19,495.26,494.97,495.09,5396
20240213  12:00:00,495.08,495.16,494.92,495.06,5170
20240213  12:05:00,495.05,495.06,494.66,494.78,4427
20240213  12:10:00,494.78,494.9,494.57,494.9,4195
20240213  12:15:00,494.9,495.11,494.85,494.91,5607
20240213  12:20:00,494.92,495.02,494.78,494.83,2941
20240213  12:25:00,494.83,494.84,494.4,494.52,4283
20240213  12:30:00,494.52,495.2,494.52,495.14,5567
20240213  12:35:00,495.13,495.27,494.96,495.23,3305
20240213  12:40:00,495.24,495.31,495.1,495.23,2646
20240213  12:45:00,495.22,495.27,494.78,494.79,3225
20240213  12:50:00,494.78,494.98,494.36,494.37,4671
20240213  12:55:00,494.38,494.43,494.15,494.33,5589
20240213  13:00:00,494.32,494.36,494.06,494.15,4467
20240213  13:05:00,494.15,494.25,494.05,494.2,3521
20240213  13:10:00,494.19,494.38,494.02,494.36,5162
20240213  13:15:00,494.35,494.48,494.17,494.3,4626
20240213  13:20:00,494.28,494.3,494.03,494.16,3923
20240213  13:25:00,494.15,494.38,494.09,494.23,3498
20240213  13:30:00,494.23,494.3,494.03,494.05,3842
20240213  13:35:00,494.06,494.13,493.85,494.07,4546
20240213  13:40:00,494.07,494.07,493.7,493.8,4351
20240213  13:45:00,493.8,493.95,493.55,493.61,6427
20240213  13:50:00,493.59,493.66,493.36,493.45,7770
20240213  13:55:00,493.44,493.6,493.36,493.59,5447
20240213  14:00:00,493.59,493.59,492.83,492.92,8549
20240213  14:05:00,492.93,492.98,492.53,492.64,10473
20240213  14:10:00,492.61,492.64,492.02,492.1,12269
20240213  14:15:00,492.1,492.39,491.85,492.19,11440
20240213  14:20:00,492.19,492.39,492.01,492.03,7357
20240213  14:25:00,492.03,492.27,491.79,492.11,9333
20240213  14:30:00,492.1,492.83,492.06,492.71,9151
20240213  14:35:00,492.71,492.87,492.52,492.79,7846
20240213  14:40:00,492.8,492.95,492.4,492.41,7509
20240213  14:45:00,492.4,492.52,491.69,491.73,9645
20240213  14:50:00,491.73,491.85,491.09,491.27,11144
20240213  14:55:00,491.28,491.51,491.09,491.4,10830
20240213  15:00:00,491.39,491.55,490.98,491.06,9150
20240213  15:05:00,491.05,491.35,491.05,491.17,8428
20240213  15:10:00,491.17,491.39,491.1,491.19,7543
20240213  15:15:00,491.19,491.26,490.89,490.96,8098
20240213  15:20:00,490.95,491.1,490.71,490.89,13610
20240213  15:25:00,490.89,491.42,490.73,491.33,13067
20240213  15:30:00,491.34,491.87,491.21,491.84,15700
20240213  15:35:00,491.83,492.0,491.71,491.84,12945
20240213  15:40:00,491.84,492.69,491.8,492.62,17097
20240213  15:45:00,492.64,493.01,492.63,492.93,17408
20240213  15:50:00,492.94,493.05,492.56,493.0,38845
20240213  15:55:00,493.01,494.21,492.92,494.14,92807
20240213  16:00:00,494.14,494.27,493.86,494.02,29840
20240213  16:05:00,494.05,494.07,493.85,493.87,18357
20240213  16:10:00,493.9,494.17,493.9,494.09,2777
20240213  16:15:00,494.08,494.22,494.07,494.18,13551
20240213  16:20:00,494.2,494.21,494.09,494.1,1304
20240213  16:25:00,494.12,494.16,490.98,494.06,1854
20240213  16:30:00,494.08,494.11,494.03,494.08,831
20240213  16:35:00,494.08,494.22,494.06,494.2,380
20240213  16:40:00,494.25,494.41,494.24,494.32,1135
20240213  16:45:00,494.31,494.38,494.27,494.38,409
20240213  16:50:00,494.35,494.41,494.28,494.32,360
20240213  16:55:00,494.35,494.38,494.33,494.33,261
20240213  17:00:00,494.29,494.36,494.26,494.36,125
20240213  17:05:00,494.36,494.4,494.36,494.4,236
20240213  17:10:00,494.41,494.6,494.41,494.51,624
20240213  17:15:00,494.51,494.55,494.5,494.52,244
20240213  17:20:00,494.53,494.55,494.52,494.55,89
20240213  17:25:00,494.52,494.64,494.51,494.62,388
20240213  17:30:00,494.62,494.64,494.54,494.63,292
20240213  17:35:00,494.63,494.7,494.63,494.69,101
20240213  17:40:00,494.7,494.74,494.66,494.66,50
20240213  17:45:00,494.67,494.67,494.63,494.64,54
20240213  17:50:00,494.61,494.64,494.51,494.55,85
20240213  17:55:00,494.6,494.66,494.55,494.55,24
20240213  18:00:00,494.55,494.56,494.11,494.15,1479
20240213  18:05:00,494.21,494.33,494.21,494.27,229
20240213  18:10:00,494.3,494.3,494.21,494.23,76
20240213  18:15:00,494.2,494.2,494.15,494.15,65
20240213  18:20:00,494.2,494.2,494.12,494.14,44
20240213  18:25:00,494.15,494.25,494.15,494.25,77
20240213  18:30:00,494.29,494.29,494.21,494.28,21
20240213  18:35:00,494.42,494.42,494.38,494.38,16
20240213  18:40:00,494.38,494.38,494.31,494.31,9
20240213  18:45:00,494.34,494.35,494.27,494.27,10
20240213  18:50:00,494.22,494.28,494.2,494.27,30
20240213  18:55:00,494.26,494.29,494.25,494.29,23
20240213  19:00:00,494.3,494.31,494.24,494.25,29
20240213  19:05:00,494.26,494.26,494.22,494.22,2
20240213  19:10:00,494.21,494.21,494.19,494.19,18
20240213  19:15:00,494.17,494.2,494.13,494.13,30
20240213  19:20:00,494.12,494.12,494.03,494.03,75
20240213  19:25:00,494.0,494.08,493.99,493.99,334
20240213  19:30:00,494.03,494.08,494.03,494.07,12
20240213  19:35:00,494.02,494.03,494.0,494.01,10
20240213  19:40:00,494.0,494.13,493.97,494.13,24
20240213  19:45:00,494.15,494.24,494.15,494.22,33
20240213  19:50:00,494.28,494.37,494.28,494.3,295
20240213  19:55:00,494.29,494.3,494.22,494.27,259
20240212  04:00:00,500.98,501.07,500.94,501.05,60
20240212  04:05:00,501.08,501.15,501.05,501.15,20
20240212  04:10:00,501.16,501.21,501.11,501.11,6
20240212  04:15:00,501.11,501.11,501.11,501.11,0
20240212  04:20:00,501.11,501.11,501.11,501.11,0
20240212  04:25:00,501.16,501.22,501.16,501.22,3
20240212  04:30:00,501.22,501.22,501.22,501.22,0
20240212  04:35:00,501.22,501.22,501.22,501.22,0
20240212  04:40:00,501.28,501.28,501.24,501.25,10
20240212  04:45:00,501.28,501.34,501.27,501.34,8
20240212  04:50:00,501.25,501.25,501.25,501.25,1
20240212  04:55:00,501.18,501.23,501.17,501.23,8
20240212  05:00:00,501.23,501.23,501.23,501.23,0
20240212  05:05:00,501.14,501.23,501.14,501.19,9
20240212  05:10:00,501.26,501.31,501.26,501.31,7
20240212  05:15:00,501.32,501.32,501.28,501.28,6
20240212  05:20:00,501.28,501.28,501.28,501.28,0
20240212  05:25:00,501.21,501.24,501.21,501.24,4
20240212  05:30:00,501.31,501.31,501.31,501.31,3
20240212  05:35:00,501.31,501.31,501.31,501.31,0
20240212  05:40:00,501.31,501.31,501.31,501.31,0
20240212  05:45:00,501.31,501.31,501.31,501.31,0
20240212  05:50:00,501.32,501.32,501.25,501.25,2
20240212  05:55:00,501.29,501.29,501.29,501.29,9
20240212  06:00:00,501.29,501.33,501.29,501.29,4
20240212  06:05:00,501.29,501.29,501.29,501.29,0
20240212  06:10:00,501.26,501.28,501.2,501.27,95
20240212  06:15:00,501.35,501.47,501.35,501.47,15
20240212  06:20:00,501.46,501.49,501.42,501.43,24
20240212  06:25:00,501.38,501.43,501.38,501.43,7
20240212  06:30:00,501.34,501.34,501.34,501.34,1
20240212  06:35:00,501.31,501.32,501.26,501.26,6
20240212  06:40:00,501.35,501.35,501.35,501.35,17
20240212  06:45:00,501.38,501.38,501.28,501.28,17
20240212  06:50:00,501.32,501.32,501.31,501.31,4
20240212  06:55:00,501.36,501.37,501.33,501.33,8
20240212  07:00:00,501.37,501.44,501.3,501.3,17
20240212  07:05:00,501.3,501.3,501.28,501.29,5
20240212  07:10:00,501.3,501.3,501.3,501.3,6
20240212  07:15:00,501.32,501.32,501.28,501.3,5
20240212  07:20:00,501.31,501.31,501.25,501.25,16
20240212  07:25:00,501.29,501.29,501.29,501.29,5
20240212  07:30:00,501.23,501.27,501.2,501.22,26
20240212  07:35:00,501.23,501.28,501.23,501.28,23
20240212  07:40:00,501.3,501.3,501.29,501.29,10
20240212  07:45:00,501.29,501.29,501.26,501.27,20
20240212  07:50:00,501.24,501.24,501.22,501.22,3
20240212  07:55:00,501.27,501.28,501.23,501.28,5
20240212  08:00:00,501.27,501.41,501.18,501.24,264
20240212  08:05:00,501.25,501.37,501.23,501.37,56
20240212  08:10:00,501.38,501.43,501.37,501.4,45
20240212  08:15:00,501.4,501.4,501.23,501.25,71
20240212  08:20:00,501.27,501.29,501.22,501.26,69
20240212  08:25:00,501.26,501.28,501.16,501.18,52
20240212  08:30:00,501.2,501.2,501.03,501.13,125
20240212  08:35:00,501.14,501.14,501.03,501.1,99
20240212  08:40:00,501.09,501.14,501.04,501.04,61
20240212  08:45:00,501.07,501.1,501.05,501.07,73
20240212  08:50:00,501.05,501.08,501.0,501.03,146
20240212  08:55:00,501.04,501.17,501.03,501.03,83
20240212  09:00:00,501.04,501.1,501.0,501.1,188
20240212  09:05:00,501.11,501.14,501.02,501.04,89
20240212  09:10:00,501.05,501.05,500.91,500.92,191
20240212  09:15:00,500.94,500.96,500.83,500.95,345
20240212  09:20:00,500.93,501.04,500.92,500.99,140
20240212  09:25:00,500.99,501.18,500.99,501.18,479
20240212  09:30:00,501.17,501.44,501.14,501.31,11836
20240212  09:35:00,501.33,501.45,501.27,501.31,4241
20240212  09:40:00,501.32,501.41,501.24,501.34,5292
20240212  09:45:00,501.34,501.37,501.17,501.27,3737
20240212  09:50:00,501.26,501.43,501.23,501.38,4130
20240212  09:55:00,501.38,501.47,501.35,501.43,2759
20240212  10:00:00,501.42,501.46,501.21,501.31,2639
20240212  10:05:00,501.32,501.32,501.09,501.27,4247
20240212  10:10:00,501.27,501.29,501.1,501.15,3717
20240212  10:15:00,501.15,501.22,501.02,501.2,2815
20240212  10:20:00,501.19,501.27,501.11,501.22,2111
20240212  10:25:00,501.23,501.39,501.23,501.33,2589
20240212  10:30:00,501.34,501.58,501.31,501.48,4470
20240212  10:35:00,501.49,501.52,501.38,501.51,3451
20240212  10:40:00,501.51,501.68,501.45,501.67,2979
20240212  10:45:00,501.68,501.85,501.62,501.81,3964
20240212  10:50:00,501.8,502.08,501.77,502.06,4682
20240212  10:55:00,502.06,502.13,501.99,502.07,3619
20240212  11:00:00,502.08,502.14,501.86,502.06,3894
20240212  11:05:00,502.06,502.29,502.0,502.26,3415
20240212  11:10:00,502.25,502.29,502.06,502.18,2370
20240212  11:15:00,502.17,502.49,502.14,502.41,5093
20240212  11:20:00,502.41,502.82,502.35,502.72,3692
20240212  11:25:00,502.72,502.95,502.67,502.89,3383
20240212  11:30:00,502.89,503.5,502.86,503.43,6075
20240212  11:35:00,503.42,503.45,503.19,503.23,4326
20240212  11:40:00,503.24,503.33,503.21,503.28,3423
20240212  11:45:00,503.27,503.42,502.97,502.97,4073
20240212  11:50:00,502.98,503.27,502.97,503.26,3019
20240212  11:55:00,503.25,503.38,503.16,503.3,3351
20240212  12:00:00,503.29,503.32,503.0,503.27,3953
20240212  12:05:00,503.29,503.44,503.22,503.24,3957
20240212  12:10:00,503.24,503.45,503.23,503.32,2104
20240212  12:15:00,503.32,503.33,503.1,503.21,3959
20240212  12:20:00,503.23,503.27,502.74,502.89,4663
20240212  12:25:00,502.89,502.96,502.69,502.92,3810
20240212  12:30:00,502.92,503.03,502.82,502.92,2502
20240212  12:35:00,502.91,502.94,502.76,502.85,2296
20240212  12:40:00,502.84,502.9,502.76,502.79,1781
20240212  12:45:00,502.78,503.06,502.65,503.01,3903
20240212  12:50:00,503.0,503.12,502.91,503.02,2976
20240212  12:55:00,503.02,503.22,503.02,503.2,3748
20240212  13:00:00,503.2,503.29,503.11,503.21,2612
20240212  13:05:00,503.21,503.24,503.07,503.21,1970
20240212  13:10:00,503.21,503.37,503.18,503.29,1966
20240212  13:15:00,503.29,503.43,503.28,503.41,2580
20240212  13:20:00,503.42,503.44,502.91,502.95,3901
20240212  13:25:00,502.94,502.96,502.51,502.56,4873
20240212  13:30:00,502.57,502.61,502.36,502.37,5648
20240212  13:35:00,502.36,502.52,501.75,501.94,7855
20240212  13:40:00,501.95,502.02,501.68,501.8,8079
20240212  13:45:00,501.8,502.07,501.75,501.95,4747
20240212  13:50:00,501.95,502.14,501.88,502.09,4531
20240212  13:55:00,502.1,502.24,502.0,502.08,3670
20240212  14:00:00,502.08,502.17,501.89,501.97,5390
20240212  14:05:00,501.97,502.16,501.76,502.02,4472
20240212  14:10:00,502.02,502.11,501.82,501.87,2753
20240212  14:15:00,501.88,501.88,500.43,500.43,12233
20240212  14:20:00,500.43,501.13,500.24,500.97,11425
20240212  14:25:00,500.98,501.17,500.79,501.07,4838
20240212  14:30:00,501.08,501.18,500.89,501.03,5310
20240212  14:35:00,501.04,501.15,500.78,501.11,3852
20240212  14:40:00,501.12,501.3,501.0,501.06,4500
20240212  14:45:00,501.06,501.09,500.74,500.86,3255
20240212  14:50:00,500.85,500.86,500.44,500.63,5501
20240212  14:55:00,500.63,500.71,500.42,500.59,4473
20240212  15:00:00,500.58,500.88,500.52,500.68,5101
20240212  15:05:00,500.7,500.98,500.65,500.95,3486
20240212  15:10:00,500.95,501.06,500.86,500.98,3069
20240212  15:15:00,500.98,501.11,500.83,501.04,3165
20240212  15:20:00,501.03,501.12,500.88,500.89,2199
20240212  15:25:00,500.9,501.1,500.83,500.91,2752
20240212  15:30:00,500.92,501.03,500.78,500.97,2616
20240212  15:35:00,500.95,501.11,500.92,500.92,3657
